country_code,region_name,iata,icao,airport
CR,Guanacaste,PLD,MRCR,Carrillo Airport (Playa Samara/Carrillo Airport)
CR,Guanacaste,TNO,MRTM,Tamarindo Airport
CR,Limon,BCL,MRBC,Barra del Colorado Airport
CR,Limon,GPL,MRGP,Guapiles Airport
CR,Limon,LIO,MRLM,Limon International Airport
CR,Limon,TTQ,MRBT,Tortuguero Airport (Barra de Tortuguero Airport)
CR,Puntarenas,ACO,,Cobano Airport
CR,Puntarenas,BAI,MRBA,Buenos Aires Airport
CR,Puntarenas,DRK,MRDK,Drake Bay Airport
CR,Puntarenas,GLF,MRGF,Golfito Airport
CR,Puntarenas,JAP,MRCH,Chacarita Airport
CR,Puntarenas,OTR,MRCC,Coto 47 Airport
CR,Puntarenas,PJM,MRPJ,Puerto Jimenez Airport
CR,Puntarenas,PMZ,MRPM,Palmar Sur Airport
CR,Puntarenas,TMU,MRTR,Tambor Airport
CR,Puntarenas,TOO,MRSV,San Vito de Java Airport
CR,Puntarenas,XQP,MRQP,Quepos La Managua Airport
CR,San Jose,IPZ,MRSI,San Isidro de El General Airport
CR,San Jose,SYQ,MRPV,Tobias Bolanos International Airport
CU,Artemisa,UPB,MUPB,Playa Baracoa Airport
CU,Camaguey,CMW,MUCM,Ignacio Agramonte International Airport
CU,Ciego de Avila,AVI,MUCA,Maximo Gomez  Airport
CU,Ciego de Avila,CCC,MUCC,Jardines del Rey Airport
CU,Cienfuegos,CFG,MUCF,Jaime Gonzalez Airport
CU,Granma,BYM,MUBY,Carlos Manuel de Cespedes Airport
CU,Granma,MZO,MUMZ,Sierra Maestra Airport
CU,Guantanamo,BCA,MUBA,Gustavo Rizo Airport
CU,Guantanamo,GAO,MUGT,Mariana Grajales Airport
CU,Guantanamo,NBW,MUGM,Guantanamo Bay Naval Base
CU,Guantanamo,UMA,,Punta de Maisi Airport
CU,Holguin,HOG,MUHG,Frank Pais Airport
CU,Holguin,MOA,MUMO,Orestes Acosta Airport
CU,Isla de la Juventud,CYO,MUCL,Vilo Acuna Airport
CU,Isla de la Juventud,GER,MUNG,Rafael Cabrera Mustelier Airport
CU,Isla de la Juventud,SZJ,MUSN,Siguanea Airport
CU,La Habana,HAV,MUHA,Jose Marti International Airport
CU,Las Tunas,VTU,MUVT,Hermanos Ameijeiras Airport
CU,Matanzas,VRA,MUVR,Juan Gualberto Gomez Airport
CU,Matanzas,VRO,MUKW,Kawama Airport
CU,Pinar del Rio,LCL,MULM,La Coloma Airport
CU,Pinar del Rio,SNJ,MUSJ,San Julian Air Base
CU,Sancti Spiritus,TND,MUTD,Alberto Delgado Airport
CU,Sancti Spiritus,USS,MUSS,Sancti Spiritus Airport
CU,Santiago de Cuba,SCU,MUCU,Antonio Maceo International Airport
CU,Villa Clara,BWW,MUBR,Las Brujas Airport
CU,Villa Clara,SNU,MUSC,Abel Santamaria Airport
CV,Boa Vista,BVC,GVBA,Aristides Pereira International Airport (Rabil Airport)
CV,Brava,BVR,GVBR,Esperadinha Airport
CV,Maio,MMO,GVMA,Maio Airport
CV,Ribeira Grande de Santiago,RAI,GVNP,Nelson Mandela International Airport
CV,Ribeira Grande,NTO,GVAN,Agostinho Neto Airport
CV,Ribeira Grande,SNE,GVSN,Preguica Airport
CV,Sal,SID,GVAC,Amilcar Cabral International Airport
CV,Sao Filipe,MTI,GVMT,Mosteiros Airport
CV,Sao Filipe,SFL,GVSF,Sao Filipe Airport
CV,Sao Vicente,VXE,GVSV,Cesaria Evora Airport
CW,Curacao,CUR,TNCC,Curacao International Airport (Hato Int'l Airport)
CX,Christmas Island,XCH,YPXM,Christmas Island Airport
CY,Ammochostos,GEC,LCGK,Gecitkale Air Base
CY,Larnaka,LCA,LCLK,Larnaca International Airport
CY,Lefkosia,ECN,LCEN,Ercan International Airport
CY,Lemesos,AKT,LCRA,RAF Akrotiri
CY,Pafos,PFO,LCPH,Paphos International Airport
CZ,Jihocesky kraj,JCL,LKCS,Ceske Budejovice Airport (Plana Airport)
CZ,Jihomoravsky kraj,BRQ,LKTB,Brno-Turany Airport
CZ,Karlovarsky kraj,KLV,LKKV,Karlovy Vary Airport
CZ,Karlovarsky kraj,MKA,LKMR,Marianske Lazne Airport
CZ,Moravskoslezsky kraj,OSR,LKMT,Leos Janacek Airport
CZ,Moravskoslezsky kraj,ZBE,LKZA,Zabreh Airport
CZ,Olomoucky kraj,OLO,LKOL,Olomouc Airport (Neredin Airport)
CZ,Olomoucky kraj,PRV,LKPO,Prerov Airport
CZ,Pardubicky kraj,PED,LKPD,Pardubice Airport
CZ,Stredocesky kraj,PRG,LKPR,Vaclav Havel Airport Prague
CZ,Stredocesky kraj,VOD,LKVO,Vodochody Airport
CZ,Zlinsky kraj,GTW,LKHO,Holesov Airport
CZ,Zlinsky kraj,UHE,LKKU,Kunovice Airport
DE,Baden-Wurttemberg,FDH,EDNY,Friedrichshafen Airport (Bodensee Airport)
DE,Baden-Wurttemberg,FKB,EDSB,Karlsruhe/Baden-Baden Airport
DE,Baden-Wurttemberg,HDB,ETIE,Heidelberg Airport
DE,Baden-Wurttemberg,LHA,EDTL,Flughafen Lahr (Lahr Airport)
DE,Baden-Wurttemberg,MHG,EDFM,Mannheim City Airport
DE,Baden-Wurttemberg,STR,EDDS,Stuttgart Airport
DE,Bayern,AGB,EDMA,Augsburg Airport
DE,Bayern,BYU,EDQD,Bindlacher Berg Airport
DE,Bayern,FEL,ETSF,Furstenfeldbruck Air Base
DE,Bayern,FMM,EDJA,Memmingen Airport
DE,Bayern,GHF,EDQG,Giebelstadt Airport
DE,Bayern,HOQ,EDQM,Hof-Plauen Airport
DE,Bayern,IGS,ETSI,Ingolstadt Manching Airport
DE,Bayern,ILH,ETIK,Illesheim Army Airfield
DE,Bayern,KZG,ETIN,Kitzingen Airport
DE,Bayern,MUC,EDDM,Munich Airport
DE,Bayern,NUE,EDDN,Nuremberg Airport
DE,Bayern,OBF,EDMO,Oberpfaffenhofen Airport
DE,Bayern,RBM,EDMS,Straubing Wallmuhle Airport
DE,Bayern,URD,EDQE,Burg Feuerstein Airport
DE,Berlin,TXL,EDDT,Berlin Tegel Airport
DE,Brandenburg,BER,EDDB,Berlin Brandenburg Airport
DE,Brandenburg,CBU,EDCD,Cottbus-Drewitz Airport
DE,Brandenburg,,EDAY,Strausberg
DE,Bremen,BRE,EDDW,Bremen Airport
DE,Bremen,BRV,EDWB,Bremerhaven Airport
DE,Hamburg,HAM,EDDH,Hamburg Airport
DE,Hamburg,XFW,EDHI,Hamburg Finkenwerder Airport
DE,Hessen,FRA,EDDF,Frankfurt Airport
DE,Hessen,FRZ,ETHF,Fritzlar Air Base
DE,Hessen,KSF,EDVK,Kassel Airport
DE,Hessen,WIE,ETOU,Wiesbaden Army Airfield
DE,Mecklenburg-Vorpommern,BBH,EDBH,Stralsund-Barth Airport
DE,Mecklenburg-Vorpommern,FNB,EDBN,Neubrandenburg Airport
DE,Mecklenburg-Vorpommern,GTI,EDCG,Rugen Airport (Guttin Airfield)
DE,Mecklenburg-Vorpommern,HDF,EDAH,Heringsdorf Airport
DE,Mecklenburg-Vorpommern,PEF,EDCP,Peenemunde Airfield
DE,Mecklenburg-Vorpommern,REB,EDAX,Rechlin-Larz Airfield
DE,Mecklenburg-Vorpommern,RLG,ETNL,Rostock-Laage Airport
DE,Mecklenburg-Vorpommern,SZW,EDOP,Schwerin-Parchim International Airport
DE,Niedersachsen,AGE,EDWG,Wangerooge Airport
DE,Niedersachsen,BMK,EDWR,Borkum Airfield
DE,Niedersachsen,BMR,EDWZ,Baltrum Airport
DE,Niedersachsen,BWE,EDVE,Braunschweig-Wolfsburg Airport
DE,Niedersachsen,EME,EDWE,Emden Airport
DE,Niedersachsen,FCN,ETMN,Nordholz Naval Airbase
DE,Niedersachsen,HAJ,EDDV,Hannover Airport
DE,Niedersachsen,JUI,EDWJ,Juist Airport
DE,Niedersachsen,LGO,EDWL,Langeoog Airport
DE,Niedersachsen,NOD,EDWS,Norddeich Airport
DE,Niedersachsen,NRD,EDWY,Norderney Airport
DE,Niedersachsen,VAC,EDWU,Varrelbusch Airport
DE,Niedersachsen,WVN,EDWI,JadeWeserAirport
DE,Niedersachsen,XLW,EDWD,Lemwerder Airport
DE,Nordrhein-Westfalen,AAH,EDKA,Merzbruck Airport
DE,Nordrhein-Westfalen,BFE,EDLI,Bielefeld Airport
DE,Nordrhein-Westfalen,CGN,EDDK,Cologne Bonn Airport
DE,Nordrhein-Westfalen,ZCV,EDLD,Dinslaken/Schwarze Heide
DE,Nordrhein-Westfalen,DTM,EDLW,Dortmund Airport
DE,Nordrhein-Westfalen,DUS,EDDL,Dusseldorf Airport
DE,Nordrhein-Westfalen,ESS,EDLE,Essen/Mulheim Airport
DE,Nordrhein-Westfalen,FMO,EDDG,Munster Osnabruck International Airport
DE,Nordrhein-Westfalen,GKE,ETNG,NATO Air Base Geilenkirchen
DE,Nordrhein-Westfalen,GUT,ETUO,RAF Gutersloh
DE,Nordrhein-Westfalen,MGL,EDLN,Dusseldorf Monchengladbach Airport
DE,Nordrhein-Westfalen,NRN,EDLV,Weeze Airport (Niederrhein Airport)
DE,Nordrhein-Westfalen,PAD,EDLP,Paderborn Lippstadt Airport
DE,Nordrhein-Westfalen,SGE,EDGS,Siegerland Airport
DE,Rheinland-Pfalz,BBJ,EDRB,Bitburg Airport 
DE,Rheinland-Pfalz,HHN,EDFH,Frankfurt-Hahn Airport
DE,Rheinland-Pfalz,RMS,ETAR,Ramstein Air Base
DE,Rheinland-Pfalz,SPM,ETAD,Spangdahlem Air Base
DE,Rheinland-Pfalz,ZQW,EDRZ,Zweibrucken Airport
DE,Saarland,SCN,EDDR,Saarbrucken Airport
DE,Sachsen,DRS,EDDC,Dresden Airport
DE,Sachsen,IES,EDAU,Riesa-Gohlis Airfield
DE,Sachsen,LEJ,EDDP,Leipzig/Halle Airport
DE,Sachsen-Anhalt,CSO,EDBC,Magdeburg-Cochstedt Airport
DE,Sachsen-Anhalt,KOQ,EDCK,Kothen Airport
DE,Sachsen-Anhalt,ZHZ,EDAQ,Halle-Oppin Airport
DE,Schleswig-Holstein,EUM,EDHN,Neumunster Airport
DE,Schleswig-Holstein,FLF,EDXF,Flensburg-Schaferhaus Airport
DE,Schleswig-Holstein,GWT,EDXW,Sylt Airport (Westerland Airport)
DE,Schleswig-Holstein,HEI,EDXB,Heide-Busum Airport
DE,Schleswig-Holstein,HGL,EDXH,Helgoland Airport (Dune Airport)
DE,Schleswig-Holstein,,EDHB,Grube Airport
DE,Schleswig-Holstein,,EDHE,Uetersen Airfield
DE,Schleswig-Holstein,KEL,EDHK,Kiel Airport
DE,Schleswig-Holstein,LBC,EDHL,Lubeck Airport
DE,Schleswig-Holstein,OHR,EDXY,Wyk auf Fohr Airport
DE,Schleswig-Holstein,PSH,EDXO,Sankt Peter-Ording Airport
DE,Schleswig-Holstein,QHU,EDXJ,Husum Schwesing Airport
DE,Schleswig-Holstein,WBG,ETNS,Schleswig Air Base
DE,Thuringen,AOC,EDAC,Leipzig-Altenburg Airport
DE,Thuringen,EIB,EDGE,Eisenach-Kindel Airport
DE,Thuringen,ERF,EDDE,Erfurt-Weimar Airport
DJ,Ali Sabieh,AII,HDAS,Ali-Sabieh Airport
DJ,Djibouti,JIB,HDAM,Djibouti-Ambouli International Airport
DJ,Obock,OBC,HDOB,Obock Airport
DJ,Tadjourah,MHI,HDMO,Moucha Airport
DJ,Tadjourah,TDJ,HDTJ,Tadjoura Airport
DK,Hovedstaden,CPH,EKCH,Copenhagen Airport
DK,Hovedstaden,RNN,EKRN,Bornholm Airport
DK,Midtjylland,AAR,EKAH,Aarhus Airport
DK,Midtjylland,KRP,EKKA,Karup Airport
DK,Midtjylland,SQW,EKSV,Skive Airport
DK,Midtjylland,STA,EKVJ,Stauning Vestjylland Airport
DK,Nordjylland,AAL,EKYT,Aalborg Airport
DK,Nordjylland,BYR,EKLS,Laesoe Airport
DK,Nordjylland,CNL,EKSN,Sindal Airport
DK,Nordjylland,TED,EKTS,Thisted Airport
DK,Sjaelland,MRW,EKMB,Lolland Falster Airport
DK,Sjaelland,RKE,EKRK,Roskilde Airport
DK,Syddanmark,BLL,EKBI,Billund Airport
DK,Syddanmark,EBJ,EKEB,Esbjerg Airport
DK,Syddanmark,ODE,EKOD,Hans Christian Andersen Airport
DK,Syddanmark,SGD,EKSB,Sonderborg Airport
DK,Syddanmark,SKS,EKSP,Vojens Airport (Skrydstrup Airport)
DM,Saint Andrew,DOM,TDPD,Douglas-Charles Airport
DM,Saint George,DCF,TDCF,Canefield Airport
DO,Barahona,BRX,MDBH,Maria Montez International Airport
DO,Distrito Nacional (Santo Domingo),JBQ,MDJB,La Isabela International Airport (Dr. Joaquin Balaguer Int'l)
DO,La Altagracia,PUJ,MDPC,Punta Cana International Airport
DO,La Vega,COZ,MDCZ,Constanza Airport
DO,Monte Plata,SDQ,MDSD,Las Americas International Airport
DO,Pedernales,CBJ,MDCR,Cabo Rojo Airport
DO,Puerto Plata,POP,MDPP,Gregorio Luperon International Airport
DO,Samana,AZS,MDCY,Samana El Catey International Airport
DO,Samana,EPS,MDAB,Arroyo Barril Airport
DO,Santiago,STI,MDST,Cibao International Airport
DZ,Adrar,AZR,DAUA,Touat-Cheikh Sidi Mohamed Belkebir Airport
DZ,Adrar,BMW,DATM,Bordj Mokhtar Airport
DZ,Adrar,TMX,DAUT,Timimoun Airport
DZ,Alger,ALG,DAAG,Houari Boumediene Airport
DZ,Annaba,AAE,DABB,Rabah Bitat Airport (Les Salines Airport)
DZ,Batna,BLJ,DABT,Mostepha Ben Boulaid Airport
DZ,Bechar,CBH,DAOR,Boudghene Ben Ali Lotfi Airport
DZ,Bejaia,BJA,DAAE,Soummam - Abane Ramdane Airport
DZ,Biskra,BSK,DAUB,Biskra Airport
DZ,Chlef,CFK,DAOI,Chlef International Airport
DZ,Constantine,CZL,DABC,Mohamed Boudiaf International Airport
DZ,Djelfa,BUJ,DAAD,Bou Saada Airport
DZ,El Bayadh,EBH,DAOY,El Bayadh Airport
DZ,El Oued,ELU,DAUO,Guemar Airport
DZ,Ghardaia,ELG,DAUE,El Golea Airport
DZ,Ghardaia,GHA,DAUG,Noumerat - Moufdi Zakaria Airport
DZ,Illizi,DJG,DAAJ,Tiska Djanet Airport
DZ,Illizi,IAM,DAUZ,In Amenas Airport (Zarzaitine Airport)
DZ,Illizi,VVZ,DAAP,Takhamalt Airport
DZ,Jijel,GJL,DAAV,Jijel Ferhat Abbas Airport
DZ,Laghouat,HRM,DAFH,Hassi R'Mel Airport (Tilrempt Airport)
DZ,Laghouat,LOO,DAUL,L'Mekrareg Airport (Laghouat Airport)
DZ,Mascara,MUW,DAOV,Ghriss Airport
DZ,Mostaganem,MQV,,Mostaganem Airport
DZ,Naama,MZW,DAAY,Mecheria Airport
DZ,Oran,ORN,DAOO,Oran Es Senia Airport
DZ,Oran,TAF,DAOL,Oran Tafaraoui Airport
DZ,Ouargla,HME,DAUH,Oued Irara-Krim Belkacem Airport
DZ,Ouargla,OGX,DAUU,Ain Beida Airport
DZ,Ouargla,TGR,DAUK,Sidi Mahdi Airport
DZ,Setif,QSF,DAAS,Ain Arnat Airport
DZ,Sidi Bel Abbes,BFW,DAOS,Sidi Bel Abbes Airport
DZ,Skikda,SKI,DABP,Skikda Airport
DZ,Tamanrasset,INF,DATG,In Guezzam Airport
DZ,Tamanrasset,INZ,DAUI,In Salah Airport
DZ,Tamanrasset,TMR,DAAT,Aguenar -Hadj Bey Akhamok Airport
DZ,Tebessa,TEE,DABS,Cheikh Larbi Tebessi Airport
DZ,Tiaret,TID,DAOB,Abdelhafid Boussouf Bou Chekif Airport
DZ,Tindouf,TIN,DAOF,Tindouf Airport
DZ,Tlemcen,TLM,DAON,Zenata - Messali El Hadj Airport
EC,Azuay,CUE,SECU,Mariscal Lamar International Airport
EC,Carchi,TUA,SETU,Teniente Coronel Luis a Mantilla International Airport
EC,Cotopaxi,LTX,,Cotopaxi International Airport
EC,El Oro,ETR,SERO,Santa Rosa International Airport
EC,El Oro,MCH,SEMH,General Manuel Serrano Airport
EC,Esmeraldas,ESM,SETN,Carlos Concha Torres International Airport
EC,Galapagos,GPS,SEGS,Seymour Airport
EC,Galapagos,IBB,SEII,General Villamil Airport
EC,Galapagos,SCY,SEST,San Cristobal Airport
EC,Guayas,GYE,SEGU,Jose Joaquin de Olmedo International Airport
EC,Loja,LOH,SETM,Ciudad de Catamayo Airport
EC,Loja,MRR,SEMA,Jose Maria Velasco Ibarra Airport
EC,Manabi,BHA,SESV,Los Perales Airport
EC,Manabi,JIP,SEJI,Jipijapa Airport
EC,Manabi,MEC,SEMT,Eloy Alfaro International Airport
EC,Manabi,PVO,SEPV,Reales Tamarindos Airport
EC,Morona Santiago,MZD,,Mendez Airport
EC,Morona Santiago,SUQ,SESC,Sucua Airport
EC,Morona Santiago,TSC,SETH,Taisha Airport
EC,Morona Santiago,XMS,SEMC,Edmundo Carvajal Airport
EC,Napo,TNW,SEJD,Jumandy Airport
EC,Orellana,OCC,SECO,Francisco de Orellana Airport
EC,Orellana,TPN,SETI,Tiputini Airport
EC,Pastaza,PTZ,SESM,Rio Amazonas Airport
EC,Pichincha,UIO,SEQM,Mariscal Sucre International Airport
EC,Santa Elena,SNC,SESA,General Ulpiano Paez Airport
EC,Sucumbios,LGQ,SENL,Lago Agrio Airport
EC,Sucumbios,PYO,SEPT,Putumayo Airport
EC,Sucumbios,TPC,SETR,Tarapoa Airport
EC,Tungurahua,ATF,SEAM,Chachoan Airport
EE,Harjumaa,TLL,EETN,Tallinn Airport (Lennart Meri Tallinn Airport)
EE,Hiiumaa,KDL,EEKA,Kardla Airport
EE,Parnumaa,EPU,EEPU,Parnu Airport
EE,Saaremaa,URE,EEKE,Kuressaare Airport
EE,Tartumaa,TAY,EETU,Tartu Airport
EG,Al Bahr al Ahmar,HRG,HEGN,Hurghada International Airport
EG,Al Bahr al Ahmar,RMF,HEMA,Marsa Alam International Airport
EG,Al Iskandariyah,ALY,HEAX,El Nouzha Airport
EG,Al Iskandariyah,HBE,HEBA,Borg El Arab Airport
EG,Al Jizah,SPX,,Sphinx International Airport
EG,Al Minya,EMY,HE25,El Minya Airport
EG,Al Qahirah,CAI,HECA,Cairo International Airport
EG,Al Uqsur,LXR,HELX,Luxor International Airport
EG,Al Wadi al Jadid,DAK,HEDK,Dakhla Oasis Airport
EG,Al Wadi al Jadid,GSQ,HEOW,Sharq Al-Owainat Airport
EG,Al Wadi al Jadid,UVL,HEKG,El Kharga Airport
EG,Ash Sharqiyah,TFR,,Wadi al Jandali Airport
EG,Aswan,ABS,HEBL,Abu Simbel Airport
EG,Aswan,ASW,HESN,Aswan International Airport
EG,Asyut,ATZ,HEAT,Assiut Airport
EG,Bur Sa'id,PSD,HEPS,Port Said Airport
EG,Janub Sina',AUE,,Abu Rudeis Airport
EG,Janub Sina',ELT,HETR,El Tor Airport
EG,Janub Sina',SKV,HESC,St. Catherine International Airport
EG,Janub Sina',SSH,HESH,Sharm el-Sheikh International Airport
EG,Janub Sina',TCP,HETB,Taba International Airport
EG,Matruh,DBB,HEAL,Al Alamain International Airport
EG,Matruh,MUH,HEMM,Marsa Matruh International Airport
EG,Matruh,SEW,,Siwa Oasis North Airport
EG,Matruh,SQK,,Sidi Barrani Airport
EG,Shamal Sina',AAC,HEAR,El Arish International Airport
EG,Suhaj,HMB,HEMK,Sohag International Airport
ER,Al Awsat,ASM,HHAS,Asmara International Airport
ER,Janubi al Bahri al Ahmar,ASA,HHSB,Assab International Airport
ER,Qash-Barkah,TES,HHTS,Teseney Airport
ER,Shimali al Bahri al Ahmar,MSW,HHMS,Massawa International Airport
ES,Andalucia,AGP,LEMG,Malaga Airport
ES,Andalucia,GRX,LEGR,Federico Garcia Lorca Airport (Granada Jaen Airport)
ES,Andalucia,LEI,LEAM,Almeria Airport
ES,Andalucia,ODB,LEBA,Cordoba Airport
ES,Andalucia,OZP,LEMO,Moron Air Base
ES,Andalucia,ROZ,LERT,Naval Station Rota
ES,Andalucia,SVQ,LEZL,Seville Airport
ES,Andalucia,XRY,LEJR,Jerez Airport (La Parra Airport)
ES,Aragon,HSK,LEHC,Huesca-Pirineos Airport
ES,Aragon,TEV,LETL,Teruel Airport
ES,Aragon,ZAZ,LEZG,Zaragoza Airport
ES,"Asturias, Principado de",OVD,LEAS,Asturias Airport (Oviedo Airport)
ES,Canarias,ACE,GCRR,Lanzarote Airport
ES,Canarias,FUE,GCFV,Fuerteventura Airport
ES,Canarias,GMZ,GCGM,La Gomera Airport
ES,Canarias,LPA,GCLP,Gran Canaria Airport
ES,Canarias,SPC,GCLA,La Palma Airport
ES,Canarias,TFN,GCXO,Tenerife North Airport
ES,Canarias,TFS,GCTS,Tenerife South Airport
ES,Canarias,VDE,GCHI,El Hierro Airport
ES,Cantabria,SDR,LEXJ,Santander Airport
ES,Castilla y Leon,CQM,LERL,Ciudad Real Central Airport
ES,Castilla y Leon,LEN,LELN,Leon Airport
ES,Castilla y Leon,RGS,LEBG,Burgos Airport
ES,Castilla y Leon,SLM,LESA,Salamanca Airport
ES,Castilla y Leon,VLL,LEVD,Valladolid Airport
ES,Castilla-La Mancha,ABC,LEAB,Albacete Airport
ES,Catalunya,BCN,LEBL,Barcelona El Prat Airport
ES,Catalunya,GRO,LEGE,Girona-Costa Brava Airport
ES,Catalunya,ILD,LEDA,Lleida-Alguaire Airport
ES,Catalunya,LEU,LESU,Andorra–La Seu d'Urgell Airport
ES,Catalunya,REU,LERS,Reus Airport
ES,Extremadura,BJZ,LEBZ,Badajoz Airport (Talavera la Real Air Base)
ES,Galicia,LCG,LECO,A Coruna Airport
ES,Galicia,SCQ,LEST,Santiago de Compostela Airport
ES,Galicia,VGO,LEVX,Vigo-Peinador Airport
ES,Illes Balears,IBZ,LEIB,Ibiza Airport
ES,Illes Balears,MAH,LEMH,Menorca Airport (Mahon Airport)
ES,Illes Balears,PMI,LEPA,Palma de Mallorca Airport
ES,Illes Balears,,LESL,San Luis Aerodrome
ES,Illes Balears,,LESB,Son Bonet Aerodrome
ES,La Rioja,RJL,LELO,Logrono-Agoncilo
ES,"Madrid, Comunidad de",MAD,LEMD,Adolfo Suarez Madrid-Barajas Airport
ES,"Madrid, Comunidad de",TOJ,LETO,Madrid-Torrejon Airport
ES,Melilla,MLN,GEML,Melilla Airport
ES,"Murcia, Region de",MJV,LELC,Murcia-San Javier Airport
ES,"Murcia, Region de",RMU,LEMI,Region de Murcia International Airport
ES,"Navarra, Comunidad Foral de",PNA,LEPP,Pamplona Airport
ES,Pais Vasco,BIO,LEBB,Bilbao Airport
ES,Pais Vasco,EAS,LESO,San Sebastian Airport
ES,Pais Vasco,VIT,LEVT,Vitoria Airport
ES,"Valenciana, Comunidad",ALC,LEAL,Alicante-Elche Airport
ES,"Valenciana, Comunidad",CDT,LECH,Castellon-Costa Azahar Airport
ES,"Valenciana, Comunidad",VLC,LEVC,Valencia Airport
ET,Addis Ababa,ADD,HAAB,Addis Ababa Bole International Airport
ET,Afar,SZE,HASM,Semera Airport
ET,Amara,BJR,HABD,Bahir Dar Airport
ET,Amara,DBM,HADM,Debre Marqos Airport
ET,Amara,DBT,HADT,Debre Tabor Airport
ET,Amara,DSE,HADC,Combolcha Airport
ET,Amara,ETE,HAMM,Genda Wuha Airport
ET,Amara,GDQ,HAGN,Gondar Airport (Atse Tewodros Airport)
ET,Amara,LLI,HALL,Lalibela Airport
ET,Amara,MKS,HAMA,Mekane Selam Airport
ET,Amara,OTA,,Mota Airport
ET,Amara,PWI,HAPW,Beles Airport
ET,Binshangul Gumuz,ASO,HASO,Asosa Airport
ET,Dire Dawa,DIR,HADR,Aba Tenna Dejazmach Yilma International Airport
ET,Gambela Hizboch,GMB,HAGM,Gambela Airport
ET,Oromiya,ALK,,Asella Airport
ET,Oromiya,BEI,HABE,Beica Airport
ET,Oromiya,DEM,HADD,Dembidolo Airport
ET,Oromiya,EGL,HANG,Neghelle Airport
ET,Oromiya,FNH,HAFN,Fincha Airport
ET,Oromiya,GNN,HAGH,Ginir Airport
ET,Oromiya,GOB,HAGB,Robe Airport
ET,Oromiya,GOR,HAGR,Gore Airport
ET,Oromiya,JIM,HAJM,Aba Segud Airport
ET,Oromiya,MZX,HAML,Mena Airport
ET,Oromiya,NDM,HAMN,Mendi Airport
ET,Oromiya,NEJ,HANJ,Nejjo Airport
ET,Oromiya,NEK,HANK,Nekemte Airport
ET,Oromiya,SKR,HASK,Shakiso Airport
ET,Oromiya,XBL,HABB,Bedele Airport (Buno Bedele Airport)
ET,Sumale,ABK,HAKD,Kabri Dar Airport
ET,Sumale,DGC,,Degeh Bur Airport
ET,Sumale,GDE,HAGO,Gode Airport
ET,Sumale,GLC,,Geladi Airport
ET,Sumale,HIL,HASL,Shilavo Airport
ET,Sumale,JIJ,HAJJ,Wilwal International Airport
ET,Sumale,LFO,HAKL,Kelafo Airport
ET,Sumale,WRA,HAWR,Warder Airport
ET,Tigray,AXU,HAAX,Axum Airport
ET,Tigray,HUE,HAHU,Humera Airport
ET,Tigray,MQX,HAMK,Alula Aba Nega Airport
ET,Tigray,SHC,,Shire Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,AMH,HAAM,Arba Minch Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,AWA,HALA,Awasa Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,BCO,HABC,Baco Airport (Jinka Airport)
ET,YeDebub Biheroch Bihereseboch na Hizboch,BCY,HABU,Bulchi Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,MTF,HAMT,Mizan Teferi Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,MUJ,HAMR,Mui Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,SXU,HASD,Soddu Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,TIE,HATP,Tippi Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,TUJ,HAMJ,Tum Airport
ET,YeDebub Biheroch Bihereseboch na Hizboch,WAC,HAWC,Wacca Airport
FI,Etela-Karjala,LPP,EFLP,Lappeenranta Airport
FI,Etela-Pohjanmaa,KAU,EFKA,Kauhava Airfield
FI,Etela-Pohjanmaa,KHJ,EFKJ,Kauhajoki Airfield
FI,Etela-Pohjanmaa,SJY,EFSI,Seinajoki Airport
FI,Etela-Savo,MIK,EFMI,Mikkeli Airport
FI,Etela-Savo,SVL,EFSA,Savonlinna Airport
FI,Etela-Savo,VRK,EFVR,Varkaus Airport
FI,Kainuu,KAJ,EFKI,Kajaani Airport
FI,Keski-Suomi,JYV,EFJY,Jyvaskyla Airport
FI,Keski-Suomi,KEV,EFHA,Halli Airport
FI,Kymenlaakso,UTI,EFUT,Utti Airport
FI,Lappi,ENF,EFET,Enontekio Airport
FI,Lappi,IVL,EFIV,Ivalo Airport
FI,Lappi,KEM,EFKE,Kemi-Tornio Airport
FI,Lappi,KTT,EFKT,Kittila Airport
FI,Lappi,RVN,EFRO,Rovaniemi Airport
FI,Lappi,SOT,EFSO,Sodankyla Airfield
FI,Pirkanmaa,TMP,EFTP,Tampere-Pirkkala Airport
FI,Pohjanmaa,KOK,EFKK,Kokkola-Pietarsaari Airport
FI,Pohjanmaa,VAA,EFVA,Vaasa Airport
FI,Pohjois-Karjala,JOE,EFJO,Joensuu Airport
FI,Pohjois-Karjala,KTQ,EFIT,Kitee Airfield
FI,Pohjois-Pohjanmaa,KAO,EFKS,Kuusamo Airport
FI,Pohjois-Pohjanmaa,OUL,EFOU,Oulu Airport
FI,Pohjois-Pohjanmaa,YLI,EFYL,Ylivieska Airfield
FI,Pohjois-Savo,KUO,EFKU,Kuopio Airport
